date,country,location,site,station,family,species_new,taxon_group,functional_group,ts_no,number,size_class,l,a,b,weight_g,tot_wt_g
2010-03-18,comoros,male,male,male2,lutjanidae,lutjanus_kasmira,lutjanus,#error!,3,1,26,28,NA,NA,NA,NA
2010-03-18,comoros,male,male,male2,scarinae,chlorurus_sordidus_b,chlor.,#error!,3,1,51,53,NA,NA,NA,NA
2010-03-18,comoros,male,male,male2,scarinae,chlorurus_sordidus_b,chlor.,#error!,3,1,36,38,NA,NA,NA,NA
2010-03-18,comoros,male,male,male2,scarinae,chlorurus_sordidus_b,chlor.,#error!,3,1,31,33,NA,NA,NA,NA
2010-03-18,comoros,male,male,male2,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,3,28,11,13,NA,NA,NA,NA
2010-03-18,comoros,male,male,male2,acanthuridae,acanthurus_tennentii,acanthurus,#error!,3,2,21,23,NA,NA,NA,NA
2010-03-18,comoros,male,male,male2,acanthuridae,naso_brevirostris_b,naso,#error!,3,2,26,28,NA,NA,NA,NA
2010-03-18,comoros,male,male,male2,acanthuridae,naso_brevirostris_b,naso,#error!,3,2,31,33,NA,NA,NA,NA
2010-03-18,comoros,male,male,male2,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,3,11,11,13,NA,NA,NA,NA
2010-03-18,comoros,male,male,male2,balistidae,balistap_sp.,benthic,#error!,3,6,21,23,NA,NA,NA,NA
2010-03-18,comoros,male,male,male2,pomacanthidae,centropyge_spp.,centropyge,#error!,3,1,6,8,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,epinephilidae,cephalopholis_nigripinnis,epineph._small,#error!,1,1,16,18,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,lethrinidae,monotaxis_grandoculis,monotaxis,#error!,1,2,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_rubroviolaceus,scarus,#error!,1,1,41,43,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_rubroviolaceus,scarus,#error!,1,1,51,53,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_rubroviolaceus,scarus,#error!,1,1,16,18,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,chlorurus_cyanescens_b,chlor.,#error!,1,1,36,38,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,chlorurus_sordidus_b,chlor.,#error!,1,1,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_tricolor,scarus,#error!,1,1,26,28,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_tricolor,scarus,#error!,1,2,16,18,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_spp.,scarus,#error!,1,1,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,chaetodontidae,chaetodon_auriga,chaetodons,#error!,1,1,6,8,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,chaetodontidae,chaetodon_guttatissimus,chaetodons,#error!,1,1,6,8,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,chaetodontidae,chaetodon_kleinii,chaetodons,#error!,1,1,6,8,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,chaetodontidae,chaetodon_trifascialis,chaetodons,#error!,1,4,6,8,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,chaetodontidae,chaetodon_trifasciatus,chaetodons,#error!,1,1,6,8,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,acanthurus_nigricaudus,acanthurus,#error!,1,3,16,18,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,1,12,11,13,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,naso_brevirostris_b,naso,#error!,1,1,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,naso_elegans,naso,#error!,1,1,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,1,4,11,13,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,1,6,11,13,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,balistidae,balistap_sp.,benthic,#error!,1,5,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,pomacanthidae,pomacanthid_spp.,pomancanthids,#error!,1,1,16,18,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,chlorurus_strongylocephalus_s,chlor.,#error!,2,1,26,28,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_rubroviolaceus,scarus,#error!,2,3,51,53,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_rubroviolaceus,scarus,#error!,2,1,41,43,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_tricolor,scarus,#error!,2,1,26,28,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_psittacus,scarus,#error!,2,1,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,acanthurus_nigricaudus,acanthurus,#error!,2,1,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,2,14,11,13,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,naso_elegans,naso,#error!,2,1,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,2,17,11,13,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,pomacanthidae,centropyge_spp.,centropyge,#error!,2,3,6,8,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,epinephilidae,aethaloperca_rogaa,aetheloperca,#error!,3,1,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,epinephilidae,variola_louti,variola,#error!,3,1,31,33,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_viridifucatus,scarus,#error!,3,1,51,53,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_rubroviolaceus,scarus,#error!,3,1,51,53,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_rubroviolaceus,scarus,#error!,3,1,46,48,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,chlorurus_sordidus_b,chlor.,#error!,3,1,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,chlorurus_sordidus_s,chlor.,#error!,3,1,16,18,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_tricolor,scarus,#error!,3,1,26,28,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_tricolor,scarus,#error!,3,1,31,33,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_frenatus,scarus,#error!,3,1,31,33,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,scarinae,scarus_psittacus,scarus,#error!,3,1,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,chaetodontidae,chaetodon_guttatissimus,chaetodons,#error!,3,2,6,8,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,chaetodontidae,chaetodon_trifascialis,chaetodons,#error!,3,4,6,8,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,chaetodontidae,chaetodon_trifasciatus,chaetodons,#error!,3,2,6,8,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,acanthurus_nigricaudus,acanthurus,#error!,3,1,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,3,7,11,13,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,3,2,11,13,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,3,17,11,13,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,balistidae,balistap_sp.,benthic,#error!,3,4,21,23,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,siganidae,siganus_sutor,siganids,#error!,3,1,26,28,NA,NA,NA,NA
2010-03-20,comoros,ferenga,feren,feren1,pomacanthidae,pomacanthid_spp.,pomancanthids,#error!,3,1,16,18,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,epinephilidae,cephalopholis_leopardus,epineph._small,#error!,1,1,11,13,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,chlorurus_sordidus_s,chlor.,#error!,1,1,16,18,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,scarus_tricolor,scarus,#error!,1,1,16,18,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,scarus_tricolor,scarus,#error!,1,1,41,43,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_auriga,chaetodons,#error!,1,1,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_guttatissimus,chaetodons,#error!,1,1,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_kleinii,chaetodons,#error!,1,9,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_trifascialis,chaetodons,#error!,1,1,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_trifasciatus,chaetodons,#error!,1,5,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,1,18,11,13,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,acanthurus_tennentii,acanthurus,#error!,1,6,16,18,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,naso_elegans,naso,#error!,1,2,21,23,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,naso_elegans,naso,#error!,1,1,26,28,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,1,2,11,13,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,1,17,11,13,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,balistidae,balistap_sp.,benthic,#error!,1,2,21,23,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,pomacanthidae,centropyge_spp.,centropyge,#error!,1,1,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,chlorurus_sordidus_b,chlor.,#error!,2,2,21,23,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,1,16,18,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,scarus_tricolor,scarus,#error!,2,1,31,33,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_guttatissimus,chaetodons,#error!,2,3,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_lunula,chaetodons,#error!,2,5,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_meyeri,chaetodons,#error!,2,1,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_trifascialis,chaetodons,#error!,2,3,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_trifasciatus,chaetodons,#error!,2,1,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,2,11,11,13,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,acanthurus_tennentii,acanthurus,#error!,2,2,16,18,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,naso_elegans,naso,#error!,2,4,21,23,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,naso_elegans,naso,#error!,2,1,16,18,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,naso_elegans,naso,#error!,2,1,26,28,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,2,2,11,13,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,2,22,11,13,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,balistidae,balistap_sp.,benthic,#error!,2,2,21,23,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,pomacanthidae,pomacanthid_spp.,pomancanthids,#error!,2,1,16,18,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,epinephilidae,aethaloperca_rogaa,aetheloperca,#error!,3,1,21,23,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,chlorurus_atrilunula_s,chlor.,#error!,3,1,21,23,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,chlorurus_strongylocephalus_s,chlor.,#error!,3,2,21,23,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,scarus_frenatus,scarus,#error!,3,2,26,28,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,scarus_niger,scarus,#error!,3,1,26,28,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,chlorurus_sordidus_b,chlor.,#error!,3,1,26,28,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,chlorurus_sordidus_b,chlor.,#error!,3,1,21,23,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,scarinae,scarus_tricolor,scarus,#error!,3,1,26,28,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_guttatissimus,chaetodons,#error!,3,3,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_kleinii,chaetodons,#error!,3,1,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_trifascialis,chaetodons,#error!,3,5,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,chaetodontidae,chaetodon_trifasciatus,chaetodons,#error!,3,1,6,8,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,3,21,11,13,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,acanthurus_tennentii,acanthurus,#error!,3,4,16,18,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,acanthurus_tennentii,acanthurus,#error!,3,5,21,23,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,naso_brevirostris_s,naso,#error!,3,3,16,18,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,naso_elegans,naso,#error!,3,2,21,23,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,naso_elegans,naso,#error!,3,1,26,28,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,3,5,11,13,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,3,32,11,13,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,balistidae,balistap_sp.,benthic,#error!,3,1,21,23,NA,NA,NA,NA
2010-03-21,comoros,mirereni,mirer,mirer1,pomacanthidae,pomacanthid_spp.,pomancanthids,#error!,3,1,16,18,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,epinephilidae,epinephelus_fasciatus,epineph._small,#error!,1,1,16,18,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,lethrinidae,monotaxis_grandoculis,monotaxis,#error!,1,1,16,18,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,scarinae,chlorurus_sordidus_b,chlor.,#error!,1,1,21,23,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_guttatissimus,chaetodons,#error!,1,3,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_kleinii,chaetodons,#error!,1,2,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_meyeri,chaetodons,#error!,1,2,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_trifascialis,chaetodons,#error!,1,4,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,1,12,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,acanthurus_leucosternon,acanthurus,#error!,1,2,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,paracanthurus_hepatus,paracanth.,#error!,1,1,16,18,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,naso_elegans,naso,#error!,1,2,21,23,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,naso_elegans,naso,#error!,1,1,26,28,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,1,1,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,1,21,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,ctenochaetus_truncatus,ctenochaetus,#error!,1,2,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,balistidae,balistap_sp.,benthic,#error!,1,1,21,23,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,pomacanthidae,pomacanthid_spp.,pomancanthids,#error!,1,1,16,18,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,scarinae,chlorurus_sordidus_b,chlor.,#error!,2,1,26,28,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,scarinae,chlorurus_sordidus_b,chlor.,#error!,2,2,21,23,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,scarinae,scarus_tricolor,scarus,#error!,2,1,21,23,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,hemitaurichthys_zoster,hemitaurich,#error!,2,2,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_guttatissimus,chaetodons,#error!,2,6,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_kleinii,chaetodons,#error!,2,2,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_lunula,chaetodons,#error!,2,2,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_trifascialis,chaetodons,#error!,2,4,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_trifasciatus,chaetodons,#error!,2,4,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,2,28,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,naso_elegans,naso,#error!,2,2,21,23,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,2,16,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,2,60,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,ctenochaetus_truncatus,ctenochaetus,#error!,2,2,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,zebrasoma_velifer,zebrasoma,#error!,2,1,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,balistidae,balistap_sp.,benthic,#error!,2,1,21,23,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,lutjanidae,macolor_niger,macolor,#error!,3,1,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,scarinae,scarus_niger,scarus,#error!,3,1,26,28,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,scarinae,scarus_psittacus,scarus,#error!,3,1,31,33,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,scarinae,chlorurus_sordidus_b,chlor.,#error!,3,1,41,43,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,scarinae,chlorurus_sordidus_s,chlor.,#error!,3,1,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,scarinae,scarus_tricolor,scarus,#error!,3,1,41,43,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_madagaskariensis,chaetodons,#error!,3,2,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_guttatissimus,chaetodons,#error!,3,2,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_kleinii,chaetodons,#error!,3,7,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_meyeri,chaetodons,#error!,3,1,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_trifascialis,chaetodons,#error!,3,3,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,chaetodontidae,chaetodon_trifasciatus,chaetodons,#error!,3,2,6,8,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,acanthurus_nigricaudus,acanthurus,#error!,3,2,21,23,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,acanthurus_nigrofuscus,acanthurus,#error!,3,29,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,naso_elegans,naso,#error!,3,5,21,23,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,naso_elegans,naso,#error!,3,4,16,18,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,3,7,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,3,28,11,13,NA,NA,NA,NA
2010-03-23,comoros,shomoni,shom,shom1,balistidae,balistap_sp.,benthic,#error!,3,3,21,23,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,epinephilidae,cephalopholis_nigripinnis,cephalopholis,#error!,1,1,26,28,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,lethrinidae,lethrinus_harak,lethrinus,#error!,1,1,26,28,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,lutjanidae,lutjanus_kasmira,lutjanus,#error!,1,2,21,23,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,scarinae,scarus_ghobban,scarus,#error!,1,1,41,43,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,scarinae,scarus_ghobban,scarus,#error!,1,2,36,38,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,chaetodontidae,chaetodon_guttatissimus,chaetodons,#error!,1,1,6,8,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,chaetodontidae,chaetodon_lunula,chaetodons,#error!,1,1,6,8,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,1,5,11,13,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,balistidae,balistap_sp.,benthic,#error!,1,2,21,23,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,epinephilidae,cephalopholis_miniata,cephalopholis,#error!,2,1,36,38,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,lethrinidae,monotaxis_grandoculis,monotaxis,#error!,2,1,31,33,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,lutjanidae,aprion_virescens,aprion,#error!,2,1,61,63,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,scarinae,scarus_ghobban,scarus,#error!,2,1,31,33,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,1,26,28,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,scarinae,chlorurus_sordidus_s,chlor.,#error!,2,1,31,33,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,scarinae,scarus_tricolor,scarus,#error!,2,1,36,38,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,chaetodontidae,chaetodon_auriga,chaetodons,#error!,2,1,6,8,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,chaetodontidae,chaetodon_guttatissimus,chaetodons,#error!,2,1,6,8,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,chaetodontidae,chaetodon_trifasciatus,chaetodons,#error!,2,1,6,8,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,acanthuridae,zebrasoma_scopas,zebrasoma,#error!,2,3,11,13,NA,NA,NA,NA
2010-03-28,madagascar,ambodivahibe_n,ambo_inner,ambo1,acanthuridae,ctenochaetus_striatus,ctenochaetus,#error!,2,3,11,13,NA,NA,NA,NA
